   1.88365e+04    6.59026e-12
   1.90546e+04    6.36549e-12
   1.92752e+04    6.14503e-12
   1.94984e+04    5.92880e-12
   1.97242e+04    5.71672e-12
   1.99526e+04    5.50872e-12
   2.01837e+04    5.30473e-12
   2.04174e+04    5.12097e-12
   2.06538e+04    4.94636e-12
   2.08930e+04    4.77507e-12
   2.11349e+04    4.60707e-12
   2.13796e+04    4.44230e-12
   2.16272e+04    4.28070e-12
   2.18776e+04    4.12223e-12
   2.21309e+04    3.96681e-12
   2.23872e+04    3.82776e-12
   2.26464e+04    3.69599e-12
   2.29087e+04    3.56674e-12
   2.31739e+04    3.43997e-12
   2.34423e+04    3.31566e-12
   2.37137e+04    3.19375e-12
   2.39883e+04    3.07419e-12
   2.42661e+04    2.95695e-12
   2.45471e+04    2.85088e-12
   2.48313e+04    2.74992e-12
   2.51189e+04    2.65091e-12
   2.54097e+04    2.55381e-12
   2.57040e+04    2.45860e-12
   2.60016e+04    2.36523e-12
   2.63027e+04    2.27368e-12
   2.66073e+04    2.18392e-12
   2.69153e+04    2.10371e-12
   2.72270e+04    2.02775e-12
   2.75423e+04    1.95325e-12
   2.78612e+04    1.88019e-12
   2.81838e+04    1.80856e-12
   2.85102e+04    1.73833e-12
   2.88403e+04    1.66946e-12
   2.91743e+04    1.60195e-12
   2.95121e+04    1.54276e-12
   2.98538e+04    1.48715e-12
   3.01995e+04    1.43261e-12
   3.05492e+04    1.37913e-12
   3.09030e+04    1.32669e-12
   3.12608e+04    1.27528e-12
   3.16228e+04    1.22487e-12
   3.19890e+04    1.17545e-12
   3.23594e+04    1.13121e-12
   3.27341e+04    1.08929e-12
   3.31131e+04    1.04819e-12
   3.34965e+04    1.00789e-12
   3.38844e+04    9.68375e-13
   3.42768e+04    9.29638e-13
   3.46737e+04    8.91660e-13
   3.50752e+04    8.54430e-13
   3.54813e+04    8.21977e-13
   3.58922e+04    7.91554e-13
   3.63078e+04    7.61720e-13
   3.67282e+04    7.32469e-13
   3.71535e+04    7.03795e-13
   3.75837e+04    6.75680e-13
   3.80189e+04    6.48118e-13
   3.84592e+04    6.21097e-13
   3.89045e+04    5.97155e-13
   3.93550e+04    5.74560e-13
   3.98107e+04    5.52404e-13
   4.02717e+04    5.30683e-13
   4.07380e+04    5.09393e-13
   4.12098e+04    4.88521e-13
   4.16869e+04    4.68059e-13
   4.21697e+04    4.48002e-13
   4.26580e+04    4.30437e-13
   4.31519e+04    4.13939e-13
   4.36516e+04    3.97763e-13
   4.41570e+04    3.81905e-13
   4.46684e+04    3.66362e-13
   4.51856e+04    3.51124e-13
   4.57088e+04    3.36187e-13
   4.62381e+04    3.21546e-13
   4.67735e+04    3.08473e-13
   4.73151e+04    2.96099e-13
   4.78630e+04    2.83968e-13
   4.84172e+04    2.72078e-13
   4.89779e+04    2.60425e-13
   4.95450e+04    2.49004e-13
   5.01187e+04    2.37809e-13
   5.06991e+04    2.26839e-13
   5.12861e+04    2.17325e-13
   5.18800e+04    2.08428e-13
   5.24807e+04    1.99706e-13
   5.30884e+04    1.91159e-13
   5.37032e+04    1.82783e-13
   5.43250e+04    1.74574e-13
   5.49541e+04    1.66529e-13
   5.55904e+04    1.58646e-13
   5.62341e+04    1.51740e-13
   5.68853e+04    1.45256e-13
   5.75440e+04    1.38900e-13
   5.82103e+04    1.32672e-13
   5.88844e+04    1.26569e-13
   5.95662e+04    1.20588e-13
   6.02560e+04    1.14728e-13
   6.09537e+04    1.08986e-13
   6.16595e+04    1.03999e-13
   6.23735e+04    9.93332e-14
   6.30957e+04    9.47604e-14
   6.38263e+04    9.02800e-14
   6.45654e+04    8.58909e-14
   6.53131e+04    8.15904e-14
   6.60693e+04    7.73772e-14
   6.68344e+04    7.32497e-14
   6.76083e+04    6.97119e-14
   6.83912e+04    6.64205e-14
   6.91831e+04    6.31954e-14
   6.99842e+04    6.00358e-14
   7.07946e+04    5.69408e-14
   7.16143e+04    5.39089e-14
   7.24436e+04    5.09389e-14
   7.32825e+04    4.80298e-14
   7.41310e+04    4.55111e-14
   7.49894e+04    4.31582e-14
   7.58578e+04    4.08532e-14
   7.67361e+04    3.85957e-14
   7.76247e+04    3.63851e-14
   7.85236e+04    3.42201e-14
   7.94328e+04    3.20999e-14
   8.03526e+04    3.00237e-14
   8.12831e+04    2.83534e-14
   8.22243e+04    2.68428e-14
   8.31764e+04    2.53632e-14
   8.41395e+04    2.39141e-14
   8.51138e+04    2.24951e-14
   8.60994e+04    2.11056e-14
   8.70964e+04    1.97448e-14
   8.81049e+04    1.84125e-14
   8.91251e+04    1.73064e-14
   9.01571e+04    1.62919e-14
   9.12011e+04    1.52984e-14
   9.22571e+04    1.43256e-14
   9.33254e+04    1.33732e-14
   9.44061e+04    1.24407e-14
   9.54993e+04    1.15278e-14
   9.66051e+04    1.06342e-14
   9.77237e+04    9.96001e-15
   9.88553e+04    9.36924e-15
   1.00000e+05    8.79070e-15
   1.01158e+05    8.22432e-15
   1.02329e+05    7.66999e-15
   1.03514e+05    7.12728e-15
   1.04713e+05    6.59599e-15
   1.05925e+05    6.07592e-15
   1.07152e+05    5.65308e-15
   1.08393e+05    5.26894e-15
   1.09648e+05    4.89286e-15
   1.10917e+05    4.52469e-15
   1.12202e+05    4.16431e-15
   1.13501e+05    3.81158e-15
   1.14815e+05    3.46639e-15
   1.16145e+05    3.12859e-15
   1.17490e+05    3.01612e-15
   1.18850e+05    2.98128e-15
   1.20226e+05    2.94685e-15
   1.21619e+05    2.91291e-15
